term_str,n,max_pos,dfidf,tfidf
colonels,1,NN,6.807354922057604,0.00018252238637005586
colonial,4,NN,15.667177264009343,0.0006598074052898525
colonies,11,NN,32.73686928553762,0.0012599436280766529
colonists,2,NNS,11.614709844115207,0.0005564538688382722
colonization,2,NN,11.614709844115207,0.0014453347242552523
colony,1,NN,6.807354922057604,0.0002575421807679178
color,9,NN,28.0,0.0031105241311717804
colorado,5,NNP,15.667177264009343,0.0008135523995618094
colored,1,VBN,6.807354922057604,0.0005525450423748055
colors,1,NNS,6.807354922057604,0.00018875762317151738
colossal,15,NN,34.854268271702416,0.0018993259810846255
colour,13,NN,28.0,0.002057318342647822
coloured,1,VBN,6.807354922057604,0.00027753403954898905
colours,2,NN,11.614709844115207,0.0007003183245197884
columbia,1,NNP,6.807354922057604,0.00019356673458990003
columbus,1,NNP,6.807354922057604,0.00020125812801731325
column,13,NN,22.42713413585121,0.0014018456339750923
columns,3,NN,15.667177264009343,0.0004717146801928099
comanches,1,NNP,6.807354922057604,0.000907163502406397
combat,2,NN,11.614709844115207,0.0005842455737825587
combatants,2,NN,11.614709844115207,0.0005762865599628472
combative,1,JJ,6.807354922057604,0.0002032774403385572
combination,42,NN,38.66870905603738,0.003966636195711373
combinations,6,NNS,15.667177264009343,0.0010847798823000077
combinationsinto,1,NN,6.807354922057604,0.00019356673458990003
combinative,1,JJ,6.807354922057604,0.00019356673458990003
combine,2,VB,11.614709844115207,0.00032566239197809766
combined,6,VBN,25.334354528018686,0.001510981648716397
combing,1,VBG,6.807354922057604,0.000907163502406397
combining,2,VBG,11.614709844115207,0.0003994770647534616
combustible,1,JJ,6.807354922057604,0.00033032584055015543
combustion,4,NN,19.229419688230415,0.0010895061524353832
come,217,VB,44.24471517572042,0.007805357159996941
comedy,2,NN,6.807354922057604,8.354632943124207e-05
comers,1,NNS,6.807354922057604,0.0005331574970283211
comes,36,VBZ,53.33741811207476,0.0038780065097146336
comet,4,NN,15.667177264009343,0.000396919276004891
comfort,25,NN,46.2381653737235,0.002760185081518124
comfortable,14,JJ,40.389897650914655,0.002408810641597851
comfortably,7,RB,25.334354528018686,0.0022606113697710645
comforts,9,NNS,30.458839376460833,0.0012140963403936265
comic,1,JJ,6.807354922057604,4.1773164715621034e-05
comicall,1,NN,6.807354922057604,4.1773164715621034e-05
coming,75,VBG,59.431574969711434,0.005484045646072624
command,19,NN,42.0,0.002098378629637542
commanded,5,VBD,22.42713413585121,0.0007743330391082275
commander,5,NNP,15.667177264009343,0.0006143747358571661
commanders,1,NNS,6.807354922057604,0.00018252238637005586
commanding,4,VBG,19.229419688230415,0.000937475020479932
commandments,1,NNS,6.807354922057604,0.00015465637318378783
commands,5,NNS,22.42713413585121,0.0009951344859667878
comme,1,NNP,6.807354922057604,4.1773164715621034e-05
commemorated,1,NN,6.807354922057604,0.00033032584055015543
commenced,1,VBN,6.807354922057604,0.0001973375151338591
commencement,2,NNP,11.614709844115207,0.000352892042663414
commencements,1,JJ,6.807354922057604,0.00015994724910849633
commend,1,VB,6.807354922057604,0.00031492204487683215
commendatory,1,NN,6.807354922057604,0.00013658416777804182
commended,2,VBD,11.614709844115207,0.0002067633668424831
comment,5,NN,22.42713413585121,0.0008959936007002033
commentary,1,NN,6.807354922057604,0.0002210180169499222
commented,2,VBD,11.614709844115207,0.0005192242137134933
commenting,1,VBG,6.807354922057604,0.00018035594854963978
commerce,19,NN,30.458839376460833,0.0018849149872412151
commercial,12,JJ,25.334354528018686,0.0011506621954542522
commercialism,1,NN,6.807354922057604,0.00014167821599353987
commiseration,2,NN,11.614709844115207,0.0006037050622207846
commissariat,1,NN,6.807354922057604,0.00015994724910849633
commissary,1,JJ,6.807354922057604,0.00015994724910849633
commission,1,NN,6.807354922057604,0.0002853518998179747
commissioner,35,NNP,25.334354528018686,0.0032442062540679498
commissioners,1,NNP,6.807354922057604,8.834295735643693e-05
commit,1,NN,6.807354922057604,0.00012083489992291969
committed,13,VBN,32.73686928553762,0.002105432425431416
committee,5,NN,15.667177264009343,0.000584848139726332
commodities,16,NNS,30.458839376460833,0.0016809338975686298
commodity,5,NN,22.42713413585121,0.0011149888100274892
common,95,JJ,58.880005307858426,0.00528813264958168
commonest,1,JJS,6.807354922057604,0.00030852768863567817
commonly,16,RB,34.854268271702416,0.002769186357234946
commonness,1,NN,6.807354922057604,0.00014167821599353987
commons,1,NNS,6.807354922057604,0.00023649787805925528
commonwealth,5,NN,22.42713413585121,0.0005573652558546873
commonwealths,3,NN,11.614709844115207,0.0007134438444794183
commotion,1,NN,6.807354922057604,0.00021104150924037708
commune,10,NNP,30.458839376460833,0.0030431417671916154
communed,1,VBD,6.807354922057604,0.00026541464917567074
communicate,11,VB,30.458839376460833,0.0011958990867566902
communicated,7,VBN,19.229419688230415,0.0010999233659661413
communicates,2,VBZ,11.614709844115207,0.00019666582998107148
communicating,5,VBG,19.229419688230415,0.0012558020879513774
communication,7,NN,25.334354528018686,0.0010603401030409227
communications,1,NNS,6.807354922057604,0.0002005939097730317
communicative,3,JJ,15.667177264009343,0.0010742879637245489
communism,3,NN,15.667177264009343,0.000743865317507495
communities,1,NNS,6.807354922057604,0.00018035594854963978
community,15,NN,38.66870905603738,0.0016698538216323529
commute,1,JJ,6.807354922057604,0.00021177684550950732
commuters,1,NNS,6.807354922057604,0.00014575528695738273
compact,2,JJ,11.614709844115207,0.00042028605663737645
companies,8,NNS,19.229419688230415,0.0010786679155836887
companion,31,NN,46.2381653737235,0.005813643227691001
companionable,1,JJ,6.807354922057604,0.0004535817512031985
companionless,1,VB,6.807354922057604,0.00043414253329449
companions,8,NN,22.42713413585121,0.0020611106675772236
companionship,1,NN,6.807354922057604,0.00026541464917567074
companionships,2,NN,6.807354922057604,0.0003650447727401117
company,42,NN,51.65431267524675,0.003516212340011113
companya,1,NNP,6.807354922057604,0.00019356673458990003
companys,1,NN,6.807354922057604,0.00026541464917567074
comparable,4,NN,19.229419688230415,0.0008270893622147402
comparative,7,JJ,25.334354528018686,0.0017181773684414696
comparatively,10,RB,30.458839376460833,0.0021653000648000856
compare,8,VB,28.0,0.0009992927067454533
compared,30,VBN,47.473738571075245,0.003436864084985737
comparing,2,VBG,11.614709844115207,0.0004039643223405027
comparison,9,NN,28.0,0.0012531776125008834
comparisons,2,NNS,11.614709844115207,0.0009567460412783225
compartments,1,NNS,6.807354922057604,0.00033213089978813444
compass,3,VB,15.667177264009343,0.0006238916485805523
compassion,9,NN,25.334354528018686,0.0018055046084085394
compassionate,2,NN,11.614709844115207,0.0005579209559232234
compel,3,VB,15.667177264009343,0.00091187760326592
compelled,29,VBN,48.62912076366635,0.00232436624037163
compelling,1,VBG,6.807354922057604,0.00016164881558837393
compels,2,VBZ,11.614709844115207,0.00035063987171037557
compensate,2,VB,11.614709844115207,0.0007422434380222447
compensated,1,VBD,6.807354922057604,0.00037751524634303476
compensating,3,NN,15.667177264009343,0.0006627255259564312
compensation,3,NN,15.667177264009343,0.00040302771166115766
compete,2,VB,11.614709844115207,0.000336825115697018
competed,5,VBN,15.667177264009343,0.0007249783876830633
competency,1,NN,6.807354922057604,0.00033032584055015543
competent,2,NN,11.614709844115207,0.00046184052094305154
competing,1,VBG,6.807354922057604,0.00019356673458990003
competition,28,NN,36.82715633762338,0.0029874410979570253
competitive,3,JJ,11.614709844115207,0.0004912927279432446
competitor,1,NN,6.807354922057604,0.00025863810494139834
competitors,1,NNS,6.807354922057604,0.0004025162560346265
compile,1,VBP,6.807354922057604,4.1773164715621034e-05
complacency,3,NN,15.667177264009343,0.0005532503368502003
complacent,6,NN,25.334354528018686,0.0006586936104896839
complacently,2,RB,11.614709844115207,0.00029255901714346006
complain,2,VB,11.614709844115207,0.0013923056608769056
complained,2,VBD,6.807354922057604,0.0006570805909322013
complaining,1,NN,6.807354922057604,4.1773164715621034e-05
complaint,3,NN,15.667177264009343,0.0006090100479132839
complaints,4,NNS,15.667177264009343,0.0006376459226949364
complement,1,NN,6.807354922057604,0.00032854029546610064
complementary,1,JJ,6.807354922057604,0.00014167821599353987
complete,35,JJ,53.33741811207476,0.0029940756405934937
completed,19,VBN,40.389897650914655,0.002283988827112227
completely,30,RB,51.65431267524675,0.003506874775160612
completeness,3,NN,15.667177264009343,0.001997014679410572
completest,2,JJS,11.614709844115207,0.0005863790181879142
completing,2,NN,11.614709844115207,0.0004825888791917019
completion,10,NN,25.334354528018686,0.0021700191565204494
complex,10,JJ,28.0,0.0011816601362700486
complexion,8,NN,28.0,0.0014113802547418557
complexions,1,NNS,6.807354922057604,0.0001973375151338591
complexity,5,NN,22.42713413585121,0.0009285412292809898
complicated,3,VB,15.667177264009343,0.0006713111169216302
compliment,1,NN,6.807354922057604,0.00025863810494139834
compliments,1,NNS,6.807354922057604,0.00037751524634303476
composed,22,VBN,40.389897650914655,0.002097797215228995
composing,2,VBG,11.614709844115207,0.0003370982199294063
composite,1,JJ,6.807354922057604,0.0005331574970283211
composition,7,NN,22.42713413585121,0.001437875648950015
compositions,1,NN,6.807354922057604,0.0004025162560346265
composure,4,NN,15.667177264009343,0.0013442127196441928
compounding,1,VBG,6.807354922057604,0.00015994724910849633
comprehend,5,VB,22.42713413585121,0.0010676968413508015
comprehensible,1,JJ,6.807354922057604,4.1773164715621034e-05
comprehension,3,NN,15.667177264009343,0.0006280257664416954
comprehensive,3,JJ,15.667177264009343,0.0003340940695548684
comprehensively,1,RB,6.807354922057604,0.00020125812801731325
compressed,1,VBN,6.807354922057604,0.0003533718294257477
compromise,1,VB,6.807354922057604,0.00035964470213744736
compromised,1,VBN,6.807354922057604,0.0002470729864277586
compulsion,4,NN,15.667177264009343,0.0014595668843228975
compulsory,9,NN,28.0,0.0020056256230850935
computed,2,VBD,11.614709844115207,0.0004485250693205158
computer,1,NN,6.807354922057604,0.00021177684550950732
comrade,14,NN,19.229419688230415,0.002413056513953416
comrades,77,NNS,47.473738571075245,0.007677925937691905
comradesstrange,1,NN,6.807354922057604,0.0003946750302677182
comète,1,FW,6.807354922057604,4.1773164715621034e-05
concave,1,NN,6.807354922057604,0.00016977640966823633
conceal,6,VB,22.42713413585121,0.0009706310565187389
concealed,5,VBN,15.667177264009343,0.0005934261422593099
concealing,3,VBG,11.614709844115207,0.00029191756298271567
concealment,1,NN,6.807354922057604,0.00023929116008357718
concede,2,VB,11.614709844115207,0.0008583268323452069
conceded,4,VBN,19.229419688230415,0.0009732182353286373
conceding,1,VBG,6.807354922057604,0.00015465637318378783
conceit,3,NN,15.667177264009343,0.0009664104392724308
conceits,1,NNS,6.807354922057604,4.1773164715621034e-05
conceivable,6,JJ,25.334354528018686,0.001696455135215548
conceivably,1,RB,6.807354922057604,0.0001881732342452898
conceive,8,VB,28.0,0.002376501809808748
conceived,12,VBD,30.458839376460833,0.002235171505104167
concentrated,4,VBN,19.229419688230415,0.000684749319591508
concentrating,2,VBG,11.614709844115207,0.0002848744429261518
concentration,5,NN,11.614709844115207,0.003210193832677032
concentric,1,JJ,6.807354922057604,0.00015994724910849633
concept,1,NN,6.807354922057604,0.00031492204487683215
conception,11,NN,32.73686928553762,0.002047075898293324
conceptions,1,VB,6.807354922057604,0.00015994724910849633
concepts,2,NNS,6.807354922057604,0.00042355369101901465
concern,14,NN,36.82715633762338,0.0024872681134984745
concerned,13,JJ,38.66870905603738,0.0020353697081502116
concerning,20,VBG,46.2381653737235,0.02127547784263124
concerns,15,NNS,32.73686928553762,0.002061102289173593
concert,10,NN,25.334354528018686,0.001560929529868893
concerted,3,JJ,15.667177264009343,0.0004582618997721119
concerts,2,NN,6.807354922057604,0.0007192894042748947
conclude,3,VB,15.667177264009343,0.0003753788324325673
concluded,11,VBD,30.458839376460833,0.0016336608134156483
concludes,2,VBZ,6.807354922057604,8.354632943124207e-05
concluding,1,VBG,6.807354922057604,0.0001726703257421267
conclusion,16,NN,36.82715633762338,0.001807191632568166
conclusions,4,NN,19.229419688230415,0.0008063454725332422
conclusive,3,JJ,15.667177264009343,0.000689398748698048
conclusively,2,RB,11.614709844115207,0.00032950951519099416
conclusiveness,1,NN,6.807354922057604,0.00027255585049878295
concocted,1,VBD,6.807354922057604,0.0003946750302677182
concomitant,1,NN,6.807354922057604,0.00031169207518578774
concord,1,NNP,6.807354922057604,0.0001482437918566551
concordance,1,NN,6.807354922057604,0.00033213089978813444
concrete,5,NN,19.229419688230415,0.0006295190910895008
concurred,1,VBN,6.807354922057604,4.1773164715621034e-05
concurring,2,VBG,11.614709844115207,0.00029884168053569745
concussion,3,NN,15.667177264009343,0.0003981971338594515
condemn,3,VB,15.667177264009343,0.0007019419793769937
condemnation,2,NN,11.614709844115207,0.00041018030443207065
condemned,10,VBD,28.0,0.0014314222400278694
condemning,1,NN,6.807354922057604,4.1773164715621034e-05
condensation,3,NN,15.667177264009343,0.000351841062095312
condensed,5,JJ,15.667177264009343,0.0005879967076606203
condensing,2,VBG,11.614709844115207,0.0002464146701275385
condescending,2,VBG,11.614709844115207,0.0005428150409735634
condescension,1,NN,6.807354922057604,0.0002337690563893408
condition,41,NN,56.0,0.004235862590102999
conditioned,1,JJ,6.807354922057604,0.00015994724910849633
conditions,38,NNS,52.52723821801359,0.0035181344051101473
condone,1,VB,6.807354922057604,0.00017824033624993726
condones,2,VBZ,6.807354922057604,0.00035648067249987453
conducive,2,JJ,11.614709844115207,0.0004534762662246347
conduct,23,NN,46.2381653737235,0.0029747383600181965
conducted,20,VBN,42.0,0.0029418052374190064
conducting,5,VBG,15.667177264009343,0.0012603954134406763
conductor,4,NN,19.229419688230415,0.0004671316420983011
cone,4,NN,19.229419688230415,0.0004410858428427048
confer,1,VB,6.807354922057604,0.0007792301879644693
conference,4,NN,19.229419688230415,0.000569001449504635
confess,16,VB,40.389897650914655,0.0020258796070118717
confessed,13,VBD,34.854268271702416,0.0013991788556017056
confessedly,1,RB,6.807354922057604,0.00035964470213744736
confesses,2,VBZ,11.614709844115207,0.0004125569387127525
confessing,2,VBG,11.614709844115207,0.00038745439476516996
confession,10,NN,15.667177264009343,0.00227638648812488
confessor,1,NN,6.807354922057604,0.00026541464917567074
confided,1,JJ,6.807354922057604,0.00023929116008357718
confidence,12,NN,34.854268271702416,0.0013715470608574314
confident,7,JJ,28.0,0.0009423175017266434
confidential,5,JJ,15.667177264009343,0.0007129515054383901
confiding,2,VBG,11.614709844115207,0.00043142216458931157
confined,16,VBN,42.0,0.0016862907819819213
confinement,5,NN,22.42713413585121,0.0010652645838293458
confirm,2,VB,11.614709844115207,0.0003025126579485963
confirmation,2,NN,11.614709844115207,0.0002892143420402956
confirmed,4,VBD,15.667177264009343,0.001315162926618611
conflagration,5,NN,22.42713413585121,0.0010297142743398823
conflagrations,2,NN,11.614709844115207,0.00042920252078191597
conflict,15,NN,30.458839376460833,0.0017059880737329378
conflicting,1,VBG,6.807354922057604,0.00012083489992291969
conflicts,2,NN,11.614709844115207,0.0004276055630225624
conform,1,VB,6.807354922057604,4.1773164715621034e-05
conformably,1,RB,6.807354922057604,0.00017824033624993726
conformity,3,NN,15.667177264009343,0.000523540561125537
confound,3,VB,11.614709844115207,0.0005787158128588704
confounded,2,VBN,11.614709844115207,0.0003911942780784441
confront,1,VB,6.807354922057604,0.0003946750302677182
confronted,3,VBN,15.667177264009343,0.0011629688438495624
confrontedthe,1,VB,6.807354922057604,0.0002813886789871695
confronting,1,VBG,6.807354922057604,0.00013658416777804182
confrères,1,NN,6.807354922057604,0.00014167821599353987
confuse,1,VB,6.807354922057604,0.00047116243923433024
confused,7,JJ,28.0,0.0008835966029949714
confusing,2,JJ,11.614709844115207,0.00027377185437420156
confusion,25,NN,49.70853654340483,0.002548313069844517
congealed,1,VBN,6.807354922057604,0.0003414604194451045
congelation,3,NN,6.807354922057604,0.0014026143383360449
congenial,4,JJ,19.229419688230415,0.0009984195463240936
congeniality,1,NN,6.807354922057604,4.1773164715621034e-05
congenital,1,NN,6.807354922057604,0.00026541464917567074
conglobated,1,VBN,6.807354922057604,0.00015994724910849633
congratulated,1,VBD,6.807354922057604,0.00025863810494139834
congratulating,1,VBG,6.807354922057604,0.0003433895743572237
congratulations,1,NNS,6.807354922057604,0.00033213089978813444
congregation,2,NN,11.614709844115207,0.0003609183953322097
congregations,1,NNS,6.807354922057604,0.00017824033624993726
congress,25,NNP,38.66870905603738,0.002775441172609299
congressional,2,JJ,11.614709844115207,0.0003261609342086676
congressman,2,NNP,11.614709844115207,0.0005018290874531301
congressmen,11,NNS,25.334354528018686,0.001489985590073074
congruous,1,JJ,6.807354922057604,0.00014167821599353987
conjectural,2,NN,11.614709844115207,0.00025534594049281636
conjecture,6,NN,22.42713413585121,0.001284355812201211
conjectured,2,VBD,11.614709844115207,0.00021630353003888742
conjectures,2,NNS,11.614709844115207,0.0002768059138449212
conjointly,1,VB,6.807354922057604,0.00033213089978813444
conjured,2,VBN,11.614709844115207,0.00035657266247176856
conjurers,1,NN,6.807354922057604,0.00014167821599353987
connect,3,VB,15.667177264009343,0.0006466018648338897
connected,12,VBN,38.66870905603738,0.0017155418477045
connecticut,1,NNP,6.807354922057604,0.0002337690563893408
connecting,2,VBG,11.614709844115207,0.0006617166151437166
connection,8,NN,30.458839376460833,0.0010563739169652706
connections,1,NNS,6.807354922057604,0.00018875762317151738
conned,1,VBN,6.807354922057604,0.00014167821599353987
conquer,1,VB,6.807354922057604,0.0002575421807679178
conquered,2,VB,6.807354922057604,0.0005150843615358356
conqueror,1,NNP,6.807354922057604,0.00015465637318378783
conquers,1,NNS,6.807354922057604,0.00015994724910849633
conquest,3,NN,15.667177264009343,0.0007234749248802558
conscience,5,NN,22.42713413585121,0.0008264478627693083
consciences,1,NN,6.807354922057604,0.00021104150924037708
conscious,11,JJ,34.854268271702416,0.0021635366529319023
consciously,2,RB,6.807354922057604,0.0004675381127786816
consciousness,15,NN,40.389897650914655,0.0025294854602136737
consecrate,1,VB,6.807354922057604,0.0001482437918566551
consecrated,2,VBN,11.614709844115207,0.0006104197232415989
consecration,1,NN,6.807354922057604,0.00023929116008357718
consent,9,NN,28.0,0.0014520124558209683
consented,5,VBD,19.229419688230415,0.00119677031125384
consents,1,VBD,6.807354922057604,0.00022021722703343698
consequence,17,NN,42.0,0.001791707800311372
consequences,6,NN,25.334354528018686,0.0038448675771183788
consequent,12,NN,32.73686928553762,0.0014267805156583737
consequently,9,RB,28.0,0.0012680315538549467
conservation,2,NNP,6.807354922057604,0.00029151057391476546
conservatism,1,NN,6.807354922057604,0.00015465637318378783
conservative,2,JJ,11.614709844115207,0.000291764286293994
consider,27,VB,50.715787484855724,0.0028602031844247077
considerable,16,JJ,40.389897650914655,0.002251531066250623
considerably,3,RB,15.667177264009343,0.0007112463415578198
considerate,4,JJ,19.229419688230415,0.0008126475191964077
considerately,1,RB,6.807354922057604,0.00043414253329449
consideration,5,NN,22.42713413585121,0.0006726213853479201
considerations,6,NNS,15.667177264009343,0.0006895733181458931
considered,57,VBN,58.476330747446994,0.004837751620756787
considering,9,VBG,30.458839376460833,0.0018123399987241737
considers,2,VB,11.614709844115207,0.0005754729352859521
consigned,1,VBN,6.807354922057604,0.0004250346479806196
consist,4,VB,19.229419688230415,0.0009908246071887613
consisted,10,VBD,22.42713413585121,0.0014157896794579033
consistency,1,NN,6.807354922057604,0.0003433895743572237
consistent,5,JJ,22.42713413585121,0.0010800303677019774
consistently,2,RB,6.807354922057604,8.354632943124207e-05
consisting,5,NN,22.42713413585121,0.0010437429242951466
consists,7,VBZ,22.42713413585121,0.0009929307946265945
consolation,9,NN,28.0,0.00151853677867549
consoled,1,VBD,6.807354922057604,0.00017824033624993726
consolidated,2,JJ,11.614709844115207,0.0004653717208010203
consolidation,5,NN,6.807354922057604,0.0014004597848209356
consolidations,1,NNS,6.807354922057604,0.00028009195696418715
consols,1,NNS,6.807354922057604,0.00016977640966823633
consonant,2,NN,11.614709844115207,0.0008578802807569871
conspicuous,5,JJ,22.42713413585121,0.0006356222760916529
conspiracy,8,NN,28.0,0.0014050676367493905
conspirators,2,NN,11.614709844115207,0.0005083906156809941
constable,5,NN,19.229419688230415,0.014942003794561379
constancy,4,NN,19.229419688230415,0.0006002357326325162
constant,22,JJ,47.473738571075245,0.0023051542421173754
constantinople,2,NNP,11.614709844115207,0.00020733001146942186
constantly,21,RB,44.91767875292167,0.0024175285505188236
constellation,1,NN,6.807354922057604,0.0002701331318276827
consternation,3,NN,15.667177264009343,0.0006467293100033837
constituency,1,NN,6.807354922057604,0.00027255585049878295
constitute,7,VB,28.0,0.0011541836115360926
constituted,13,VBD,36.82715633762338,0.0018269272444698793
constitutes,3,NNS,11.614709844115207,0.00042090725519426154
constituting,4,VBG,19.229419688230415,0.0006140272005039134
constitution,15,NN,34.854268271702416,0.00256805211287368
constitutional,3,JJ,15.667177264009343,0.000679411298322513
constitutionally,1,RB,6.807354922057604,0.00014167821599353987
constitutions,2,NN,11.614709844115207,0.00041049011725853595
constrained,1,VBN,6.807354922057604,4.1773164715621034e-05
construct,2,VB,11.614709844115207,0.00040804125704172546
constructed,1,VBN,6.807354922057604,0.00021104150924037708
construction,7,NN,25.334354528018686,0.0013398044003998255
constructions,1,NN,6.807354922057604,0.0004675381127786816
constructive,2,JJ,6.807354922057604,0.0003650447727401117
consult,9,VB,25.334354528018686,0.0018054105310096418
consultation,4,NN,15.667177264009343,0.016084482802944368
consulted,6,VBD,25.334354528018686,0.0007365291142359717
consume,18,VB,22.42713413585121,0.0020804698869621276
consumed,18,VBN,34.854268271702416,0.0018023410996762267
consumer,3,NN,11.614709844115207,0.0005916974663186103
consumers,4,NNS,19.229419688230415,0.0005486344652396532
consumes,3,VBZ,11.614709844115207,0.00045946517893223523
consuming,3,VBG,11.614709844115207,0.0004936209312853574
consummate,2,NN,11.614709844115207,0.00040454579132234025
consummated,1,VBN,6.807354922057604,0.00033032584055015543
consummation,3,NN,11.614709844115207,0.0005073625931107928
consumption,11,NN,25.334354528018686,0.0012912864782468434
consumptives,1,NNS,6.807354922057604,0.00016164881558837393
contact,9,NN,28.0,0.001715344339931723
contacted,1,VBN,6.807354922057604,8.834295735643693e-05
contacting,1,VBG,6.807354922057604,8.834295735643693e-05
contagious,1,VBP,6.807354922057604,0.00026541464917567074
contain,3,VB,15.667177264009343,0.00038332613656193507
contained,20,VBD,44.91767875292167,0.002194676804349744
container,2,NN,11.614709844115207,0.00027206858323721
containing,10,VBG,30.458839376460833,0.0014167207115854013
contains,6,VBZ,25.334354528018686,0.0015317097595604185
contemplate,2,VB,11.614709844115207,0.0001675740514221391
contemplated,1,VBD,6.807354922057604,0.0002470729864277586
contemplating,3,VBG,11.614709844115207,0.0003727349094363872
contemplation,3,NN,15.667177264009343,0.0008908887895032563
contemplative,3,JJ,15.667177264009343,0.00027613913031124135
contemporaneous,1,JJ,6.807354922057604,0.00014167821599353987
contemporaries,18,NN,36.82715633762338,0.0021328504842367023
contemporary,7,JJ,22.42713413585121,0.0012678544647522526
contempt,17,NN,34.854268271702416,0.0021230278642368947
contemptible,2,JJ,11.614709844115207,0.0006054321096460707
contemptuously,1,RB,6.807354922057604,0.00014167821599353987
contend,5,VB,19.229419688230415,0.0014955154174735
contended,6,VBD,25.334354528018686,0.0011839732239604297
contending,4,VBG,19.229419688230415,0.0008461479914590451
content,12,JJ,36.82715633762338,0.0015205741234137593
contented,3,VBN,15.667177264009343,0.0006791495586689777
contentedly,1,RB,6.807354922057604,0.0004025162560346265
contention,2,NN,11.614709844115207,0.0005721011425087939
contentment,1,NN,6.807354922057604,0.0004025162560346265
contents,10,NNS,30.458839376460833,0.0010169626148904876
contest,6,NN,11.614709844115207,0.0012430560509384177
contested,1,NN,6.807354922057604,0.00033032584055015543
contests,6,NNS,22.42713413585121,0.0015134282298429017
context,1,NN,6.807354922057604,0.0002005939097730317
continent,22,NN,34.854268271702416,0.0021042695438248347
continental,2,NN,11.614709844115207,0.0003757768784838638
continents,7,NNS,22.42713413585121,0.0008116432177959992
contingency,2,NN,11.614709844115207,0.00038695585253460007
contingents,1,NNS,6.807354922057604,0.00018252238637005586
continual,4,JJ,19.229419688230415,0.0007066465578556044
continually,5,RB,22.42713413585121,0.00046778879984475923
continuance,1,NN,6.807354922057604,0.0002470729864277586
continuation,2,NN,11.614709844115207,0.010538625293390712
continue,16,VB,36.82715633762338,0.001900338254093709
continued,77,VBD,59.441919615020346,0.006709015457845691
continues,3,VBZ,15.667177264009343,0.0003849881607378712
continuing,1,VBG,6.807354922057604,0.0002575421807679178
continuous,3,JJ,15.667177264009343,0.0008495997067151953
continuously,2,RB,11.614709844115207,0.00042860318463358035
continuum,2,NN,11.614709844115207,0.0002230901211601852
contra,1,NNP,6.807354922057604,0.00019356673458990003
contract,3,NN,15.667177264009343,0.000747689035293389
contracted,3,VBD,15.667177264009343,0.0006891899749425352
contracting,2,JJ,11.614709844115207,0.00025534594049281636
contractor,1,NN,6.807354922057604,0.0001482437918566551
contracts,3,NN,6.807354922057604,0.0005807002037697
contradicted,1,VBN,6.807354922057604,0.0001973375151338591
contradicting,1,VBG,6.807354922057604,0.00025863810494139834
contradiction,1,NN,6.807354922057604,0.00028009195696418715
contradictions,1,NN,6.807354922057604,0.00031492204487683215
contradicts,1,VBZ,6.807354922057604,0.0006906813029685068
contrariety,1,NN,6.807354922057604,0.00027753403954898905
contrary,21,NN,50.715787484855724,0.0024826388852819533
contraryin,1,NN,6.807354922057604,0.00020125812801731325
contrast,14,NN,32.73686928553762,0.0017638989651103765
contrasted,1,VBD,6.807354922057604,0.00037751524634303476
contrasting,2,NN,11.614709844115207,0.0003947739011503559
contrasts,4,NNS,19.229419688230415,0.0015463825487752184
contravenes,1,VBZ,6.807354922057604,0.00022021722703343698
contribute,8,VB,28.0,0.0016802964334456654
contributed,7,VBD,25.334354528018686,0.0009944651296478642
contributing,2,VBG,11.614709844115207,0.0003336937169060422
contribution,3,NN,15.667177264009343,0.00044746747611953605
contributions,2,NN,11.614709844115207,0.0002765002583335509
contributor,2,NN,11.614709844115207,0.00035338310878037856
contributors,3,NNS,6.807354922057604,0.0008176675514963489
contrite,2,NN,11.614709844115207,0.0004258536513397608
contrition,1,NN,6.807354922057604,0.00012083489992291969
contrivance,1,NN,6.807354922057604,0.00037751524634303476
contrivances,2,NNS,11.614709844115207,0.0005238146359390651
contrived,11,VBN,22.42713413585121,0.00121272697285724
contrives,1,VBZ,6.807354922057604,4.1773164715621034e-05
contriving,2,VBN,11.614709844115207,0.0004085115145218597
control,69,NN,54.08746830707199,0.004464614705917612
controlled,13,VBD,32.73686928553762,0.0014363418855822374
controlling,5,VBG,19.229419688230415,0.000633116048246086
controls,7,VBZ,19.229419688230415,0.003390142605471911
controversial,1,JJ,6.807354922057604,0.00014167821599353987
controversies,1,NNS,6.807354922057604,4.1773164715621034e-05
controversy,12,NN,32.73686928553762,0.0014114662051824525
contusion,1,NN,6.807354922057604,4.1773164715621034e-05
conundrums,1,NNS,6.807354922057604,0.0009209084039580092
convenience,10,NN,32.73686928553762,0.0015499059353611384
conveniences,1,NNS,6.807354922057604,0.0001881732342452898
convenient,6,NN,25.334354528018686,0.0010211155287159139
convention,10,NN,19.229419688230415,0.0018332432257723136
conventional,5,JJ,22.42713413585121,0.0008244474686431877
conventionalities,1,NNS,6.807354922057604,0.00023929116008357718
conventions,1,NN,6.807354922057604,0.00013658416777804182
converging,1,VBG,6.807354922057604,0.0003414604194451045
conversation,38,NN,57.01392979347257,0.003616006292550861
conversations,4,NN,19.229419688230415,0.0006900969091498729
converse,4,VB,15.667177264009343,0.00047739122571146316
conversed,2,VBP,11.614709844115207,0.0004574084909671886
conversing,7,VBG,22.42713413585121,0.0012072995005113058
conversion,1,NN,6.807354922057604,0.00031169207518578774
convert,2,VB,11.614709844115207,0.0004423315940731793
